"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2017-06-06",153.899994,155.809998,153.779999,154.449997,26624900,148.791779
"2017-06-07",155.020004,155.979996,154.479996,155.369995,21069600,149.67807
"2017-06-08",155.25,155.539993,154.399994,154.990005,21250800,149.311996
"2017-06-09",155.190002,155.190002,146.020004,148.979996,64882700,143.522141
"2017-06-12",145.740005,146.089996,142.509995,145.419998,72307300,140.09259
"2017-06-13",147.160004,147.449997,145.149994,146.589996,34165400,141.219742
"2017-06-14",147.5,147.5,143.839996,145.160004,31531200,139.842133
"2017-06-15",143.320007,144.479996,142.210007,144.289993,32165400,139.003952
"2017-06-16",143.779999,144.5,142.199997,142.270004,50361100,137.057983
"2017-06-19",143.660004,146.740005,143.660004,146.339996,32541400,140.978882
"2017-06-20",146.869995,146.869995,144.940002,145.009995,24900100,139.697601
"2017-06-21",145.520004,146.070007,144.610001,145.869995,21265800,140.526093
"2017-06-22",145.770004,146.699997,145.119995,145.630005,19106300,140.294922
"2017-06-23",145.130005,147.160004,145.110001,146.279999,35439400,140.921082
"2017-06-26",147.169998,148.279999,145.380005,145.820007,25692400,140.477951
"2017-06-27",145.009995,146.160004,143.619995,143.729996,24761900,138.464493
"2017-06-28",144.490005,146.110001,143.160004,145.830002,22082400,140.487579
"2017-06-29",144.710007,145.130005,142.279999,143.679993,31499400,138.416321
"2017-06-30",144.449997,144.960007,143.779999,144.020004,23024100,138.743896
"2017-07-03",144.880005,145.300003,143.100006,143.5,14277800,138.242905
"2017-07-05",143.690002,144.789993,142.720001,144.089996,21569600,138.81131
"2017-07-06",143.020004,143.5,142.410004,142.729996,24128800,137.501144
"2017-07-07",142.899994,144.75,142.899994,144.179993,19201700,138.89801
"2017-07-10",144.110001,145.949997,143.369995,145.059998,21090600,139.745758
"2017-07-11",144.729996,145.850006,144.380005,145.529999,19781800,140.198547
"2017-07-12",145.869995,146.179993,144.820007,145.740005,24884500,140.400864
"2017-07-13",145.5,148.490005,145.440002,147.770004,25199400,142.356522
"2017-07-14",147.970001,149.330002,147.330002,149.039993,20132100,143.579956
"2017-07-17",148.820007,150.899994,148.570007,149.559998,23793500,144.080887
"2017-07-18",149.199997,150.130005,148.669998,150.080002,17868800,144.581879
"2017-07-19",150.479996,151.419998,149.949997,151.020004,20923000,145.487427
"2017-07-20",151.5,151.740005,150.190002,150.339996,17243700,144.832336
"2017-07-21",149.990005,150.440002,148.880005,150.270004,26252600,144.764908
"2017-07-24",150.580002,152.440002,149.899994,152.089996,21493200,146.51825
"2017-07-25",151.800003,153.839996,151.800003,152.740005,18853900,147.144424
"2017-07-26",153.350006,153.929993,153.059998,153.460007,15781000,147.838058
"2017-07-27",153.75,153.990005,147.300003,150.559998,32476300,145.044281
"2017-07-28",149.889999,150.229996,149.190002,149.5,17213700,144.023117
"2017-07-31",149.899994,150.330002,148.130005,148.729996,19845900,143.281311
"2017-08-01",149.100006,150.220001,148.410004,150.050003,35368600,144.552963
"2017-08-02",159.279999,159.75,156.160004,157.139999,69936800,151.383224
"2017-08-03",157.050003,157.210007,155.020004,155.570007,27097300,149.870743
"2017-08-04",156.070007,157.399994,155.690002,156.389999,20559900,150.660721
"2017-08-07",157.059998,158.919998,156.669998,158.809998,21870300,152.992065
"2017-08-08",158.600006,161.830002,158.270004,160.080002,36205900,154.21553
"2017-08-09",159.259995,161.270004,159.110001,161.059998,26131500,155.159607
"2017-08-10",159.899994,160,154.630005,155.320007,40804300,150.217499
"2017-08-11",156.600006,158.570007,156.070007,157.479996,26257100,152.306549
"2017-08-14",159.320007,160.210007,158.75,159.850006,22122700,154.598694
"2017-08-15",160.660004,162.199997,160.139999,161.600006,29465500,156.291183
"2017-08-16",161.940002,162.509995,160.149994,160.949997,27671600,155.662521
"2017-08-17",160.520004,160.710007,157.839996,157.860001,27940600,152.674057
"2017-08-18",157.860001,159.5,156.720001,157.5,27428100,152.325897
"2017-08-21",157.5,157.889999,155.110001,157.210007,26368500,152.045425
"2017-08-22",158.229996,160,158.020004,159.779999,21604600,154.530991
"2017-08-23",159.070007,160.470001,158.880005,159.979996,19399100,154.724396
"2017-08-24",160.429993,160.740005,158.550003,159.270004,19818900,154.037735
"2017-08-25",159.649994,160.559998,159.270004,159.860001,25480100,154.608353
"2017-08-28",160.139999,162,159.929993,161.470001,25966000,156.165451
"2017-08-29",160.100006,163.119995,160,162.910004,29516900,157.558167
"2017-08-30",163.800003,163.889999,162.610001,163.350006,27269600,157.983704
"2017-08-31",163.639999,164.520004,163.479996,164,26785100,158.61235
"2017-09-01",164.800003,164.940002,163.630005,164.050003,16591100,158.660706
"2017-09-05",163.75,164.25,160.559998,162.080002,29468500,156.755432
"2017-09-06",162.710007,162.990005,160.520004,161.910004,21651700,156.590988
"2017-09-07",162.089996,162.240005,160.360001,161.259995,21928500,155.962341
"2017-09-08",160.860001,161.149994,158.529999,158.630005,28611500,153.418777
"2017-09-11",160.5,162.050003,159.889999,161.5,31580800,156.194489
"2017-09-12",162.610001,163.960007,158.770004,160.860001,71714000,155.575516
"2017-09-13",159.869995,159.960007,157.910004,159.649994,44907400,154.405258
"2017-09-14",158.990005,159.399994,158.089996,158.279999,23760700,153.080246
"2017-09-15",158.470001,160.970001,158,159.880005,49114600,154.627701
"2017-09-18",160.110001,160.5,158,158.669998,28269400,153.457443
"2017-09-19",159.509995,159.770004,158.440002,158.729996,20810600,153.515472
"2017-09-20",157.899994,158.259995,153.830002,156.070007,52951400,150.942871
"2017-09-21",155.800003,155.800003,152.75,153.389999,37511700,148.350891
"2017-09-22",151.539993,152.270004,150.559998,151.889999,46645400,146.900177
"2017-09-25",149.990005,151.830002,149.160004,150.550003,44387300,145.604202
"2017-09-26",151.779999,153.919998,151.690002,153.139999,36660000,148.109116
"2017-09-27",153.800003,154.720001,153.539993,154.229996,25504200,149.1633
"2017-09-28",153.889999,154.279999,152.699997,153.279999,22005500,148.244507
"2017-09-29",153.210007,154.130005,152,154.119995,26299800,149.0569
"2017-10-02",154.259995,154.449997,152.720001,153.809998,18698800,148.757111
"2017-10-03",154.009995,155.089996,153.910004,154.479996,16230300,149.405106
"2017-10-04",153.630005,153.860001,152.460007,153.479996,20163800,148.437958
"2017-10-05",154.179993,155.440002,154.050003,155.389999,21283800,150.285172
"2017-10-06",154.970001,155.490005,154.559998,155.300003,17407600,150.198135
"2017-10-09",155.809998,156.729996,155.490005,155.839996,16262900,150.720398
"2017-10-10",156.059998,158,155.100006,155.899994,15617000,150.778427
"2017-10-11",155.970001,156.979996,155.75,156.550003,16905600,151.407104
"2017-10-12",156.350006,157.369995,155.729996,156,16125100,150.875168
"2017-10-13",156.729996,157.279999,156.410004,156.990005,16394200,151.832642
"2017-10-16",157.899994,160,157.649994,159.880005,24121500,154.627701
"2017-10-17",159.779999,160.869995,159.229996,160.470001,18997300,155.198318
"2017-10-18",160.419998,160.710007,159.600006,159.759995,16374200,154.511642
"2017-10-19",156.75,157.080002,155.020004,155.979996,42584200,150.855804
"2017-10-20",156.610001,157.75,155.960007,156.25,23974100,151.116959
"2017-10-23",156.889999,157.690002,155.5,156.169998,21984300,151.039581
"2017-10-24",156.289993,157.419998,156.199997,157.100006,17757200,151.939011
"2017-10-25",156.910004,157.550003,155.270004,156.410004,21207100,151.271683
"2017-10-26",157.229996,157.830002,156.779999,157.410004,17000500,152.238815
"2017-10-27",159.289993,163.600006,158.699997,163.050003,44454200,157.693542
"2017-10-30",163.889999,168.070007,163.720001,166.720001,44700800,161.242996
"2017-10-31",167.899994,169.649994,166.940002,169.039993,36046800,163.486755
"2017-11-01",169.869995,169.940002,165.610001,166.889999,33637800,161.407394
"2017-11-02",166.600006,168.5,165.279999,168.110001,41393400,162.587326
"2017-11-03",174,174.259995,171.119995,172.5,59398600,166.833115
"2017-11-06",172.369995,174.990005,171.720001,174.25,35026300,168.52562
"2017-11-07",173.910004,175.25,173.600006,174.809998,24361500,169.067215
"2017-11-08",174.660004,176.240005,174.330002,176.240005,24409500,170.450256
"2017-11-09",175.110001,176.100006,173.139999,175.880005,29482600,170.102097
"2017-11-10",175.110001,175.380005,174.270004,174.669998,25145500,169.539093
"2017-11-13",173.5,174.5,173.399994,173.970001,16982100,168.859665
"2017-11-14",173.039993,173.479996,171.179993,171.339996,24782500,166.3069
"2017-11-15",169.970001,170.320007,168.380005,169.080002,29158100,164.113281
"2017-11-16",171.179993,171.869995,170.300003,171.100006,23637500,166.073975
"2017-11-17",171.039993,171.389999,169.639999,170.149994,21899500,165.151871
"2017-11-20",170.289993,170.559998,169.559998,169.979996,16262400,164.986893
"2017-11-21",170.779999,173.699997,170.779999,173.139999,25131300,168.054031
"2017-11-22",173.360001,175,173.050003,174.960007,25588900,169.820587
"2017-11-24",175.100006,175.5,174.649994,174.970001,14026700,169.830307
"2017-11-27",175.050003,175.080002,173.339996,174.089996,20716800,168.976135
"2017-11-28",174.300003,174.869995,171.860001,173.070007,26428800,167.986099
"2017-11-29",172.630005,172.919998,167.160004,169.479996,41666400,164.501587
"2017-11-30",170.429993,172.139999,168.440002,171.850006,41527200,166.801956
"2017-12-01",169.949997,171.669998,168.5,171.050003,39759300,166.025436
"2017-12-04",172.479996,172.619995,169.630005,169.800003,32542400,164.812134
"2017-12-05",169.059998,171.520004,168.399994,169.639999,27350200,164.656845
"2017-12-06",167.5,170.199997,166.460007,169.009995,28560000,164.04538
"2017-12-07",169.029999,170.440002,168.910004,169.320007,25673300,164.346298
"2017-12-08",170.490005,171,168.820007,169.369995,23355200,164.394775
"2017-12-11",169.199997,172.889999,168.789993,172.669998,35273800,167.597855
"2017-12-12",172.149994,172.389999,171.460007,171.699997,19409200,166.656357
"2017-12-13",172.5,173.539993,172,172.270004,23818400,167.20961
"2017-12-14",172.399994,173.130005,171.649994,172.220001,20476500,167.161057
"2017-12-15",173.630005,174.169998,172.460007,173.970001,40169300,168.859665
"2017-12-18",174.880005,177.199997,174.860001,176.419998,29421100,171.237717
"2017-12-19",175.029999,175.389999,174.089996,174.539993,27436400,169.412903
"2017-12-20",174.869995,175.419998,173.25,174.350006,23475600,169.2285
"2017-12-21",174.169998,176.020004,174.100006,175.009995,20949900,169.86911
"2017-12-22",174.679993,175.419998,174.5,175.009995,16349400,169.86911
"2017-12-26",170.800003,171.470001,169.679993,170.570007,33185500,165.559555
"2017-12-27",170.100006,170.779999,169.710007,170.600006,21498200,165.588669
"2017-12-28",171,171.850006,170.479996,171.080002,16480200,166.054581
"2017-12-29",170.520004,170.589996,169.220001,169.229996,25999900,164.258896
"2018-01-02",170.160004,172.300003,169.259995,172.259995,25555900,167.19989
"2018-01-03",172.529999,174.550003,171.960007,172.229996,29517900,167.170776
"2018-01-04",172.539993,173.470001,172.080002,173.029999,22434600,167.947266
"2018-01-05",173.440002,175.369995,173.050003,175,23660000,169.859406
"2018-01-08",174.350006,175.610001,173.929993,174.350006,20567800,169.2285
"2018-01-09",174.550003,175.059998,173.410004,174.330002,21584000,169.209091
"2018-01-10",173.160004,174.300003,173,174.289993,23959900,169.170258
"2018-01-11",174.589996,175.490005,174.490005,175.279999,18667700,170.13118
"2018-01-12",176.179993,177.360001,175.649994,177.089996,25418100,171.888031
"2018-01-16",177.899994,179.389999,176.139999,176.190002,29565900,171.014465
"2018-01-17",176.149994,179.25,175.070007,179.100006,34386800,173.839005
"2018-01-18",179.369995,180.100006,178.25,179.259995,31193400,173.994293
"2018-01-19",178.610001,179.580002,177.410004,178.460007,32425100,173.217789
"2018-01-22",177.300003,177.779999,176.600006,177,27108600,171.800674
"2018-01-23",177.300003,179.440002,176.820007,177.039993,32689100,171.839493
"2018-01-24",177.25,177.300003,173.199997,174.220001,51105100,169.102325
"2018-01-25",174.509995,174.949997,170.529999,171.110001,41529000,166.083679
"2018-01-26",172,172,170.059998,171.509995,39143000,166.471924
"2018-01-29",170.160004,170.160004,167.070007,167.960007,50640400,163.026215
"2018-01-30",165.529999,167.369995,164.699997,166.970001,46048200,162.065277
"2018-01-31",166.869995,168.440002,166.5,167.429993,32478900,162.51178
"2018-02-01",167.169998,168.619995,166.759995,167.779999,47230800,162.851486
"2018-02-02",166,166.800003,160.100006,160.5,86593800,155.78537
"2018-02-05",159.100006,163.880005,156,156.490005,72738500,151.893127
"2018-02-06",154.830002,163.720001,154,163.029999,68243800,158.241013
"2018-02-07",163.089996,163.399994,159.070007,159.539993,51608600,154.853531
"2018-02-08",160.289993,161,155.029999,155.149994,54390500,150.592499
"2018-02-09",157.070007,157.889999,150.240005,156.410004,70672600,152.434464
"2018-02-12",158.5,163.889999,157.509995,162.710007,60819500,158.574326
"2018-02-13",161.949997,164.75,161.649994,164.339996,32549200,160.162903
"2018-02-14",163.039993,167.539993,162.880005,167.369995,40644900,163.115891
"2018-02-15",169.789993,173.089996,169,172.990005,51147200,168.593033
"2018-02-16",172.360001,174.820007,171.770004,172.429993,40176100,168.047272
"2018-02-20",172.050003,174.259995,171.419998,171.850006,33930500,167.482025
"2018-02-21",172.830002,174.119995,171.009995,171.070007,37471600,166.721848
"2018-02-22",171.800003,173.949997,171.710007,172.5,30991900,168.115509
"2018-02-23",173.669998,175.649994,173.539993,175.5,33812400,171.039246
"2018-02-26",176.350006,179.389999,176.210007,178.970001,38162200,174.421036
"2018-02-27",179.100006,180.479996,178.160004,178.389999,38928100,173.855804
"2018-02-28",179.259995,180.619995,178.050003,178.119995,37782100,173.592667
"2018-03-01",178.539993,179.779999,172.660004,175,48802000,170.551941
"2018-03-02",172.800003,176.300003,172.449997,176.210007,38454000,171.731186
"2018-03-05",175.210007,177.740005,174.520004,176.820007,28401400,172.325714
"2018-03-06",177.910004,178.25,176.130005,176.669998,23788500,172.179504
"2018-03-07",174.940002,175.850006,174.270004,175.029999,31703500,170.581207
"2018-03-08",175.479996,177.119995,175.070007,176.940002,23774100,172.442642
"2018-03-09",177.960007,180,177.389999,179.979996,32185200,175.405365
"2018-03-12",180.289993,182.389999,180.210007,181.720001,32207100,177.101135
"2018-03-13",182.589996,183.5,179.240005,179.970001,31693500,175.39563
"2018-03-14",180.320007,180.520004,177.809998,178.440002,29368400,173.904495
"2018-03-15",178.5,180.240005,178.070007,178.649994,22743800,174.109161
"2018-03-16",178.649994,179.119995,177.619995,178.020004,39404700,173.495193
"2018-03-19",177.320007,177.470001,173.660004,175.300003,33446800,170.844345
"2018-03-20",175.240005,176.800003,174.940002,175.240005,19649400,170.785858
"2018-03-21",175.039993,175.089996,171.259995,171.270004,37054900,166.916748
"2018-03-22",170,172.679993,168.600006,168.850006,41490800,164.558273
"2018-03-23",168.389999,169.919998,164.940002,164.940002,41028800,160.747635
"2018-03-26",168.070007,173.100006,166.440002,172.770004,37541200,168.378662
"2018-03-27",173.679993,175.149994,166.919998,168.339996,40922600,164.061218
"2018-03-28",167.25,170.020004,165.190002,166.479996,41668500,162.24852
"2018-03-29",167.809998,171.75,166.899994,167.779999,38398500,163.515457
"2018-04-02",166.639999,168.940002,164.470001,166.679993,37586800,162.44342
"2018-04-03",167.639999,168.75,164.880005,168.389999,30278000,164.10997
"2018-04-04",164.880005,172.009995,164.770004,171.610001,34605500,167.248123
"2018-04-05",172.580002,174.229996,172.080002,172.800003,26933200,168.407867
"2018-04-06",170.970001,172.479996,168.199997,168.380005,35005300,164.100235
"2018-04-09",169.880005,173.089996,169.850006,170.050003,29017700,165.727783
"2018-04-10",173,174,171.529999,173.25,28408600,168.846451
"2018-04-11",172.229996,173.919998,171.699997,172.440002,22431600,168.057022
"2018-04-12",173.410004,175,173.039993,174.139999,22889300,169.713821
"2018-04-13",174.779999,175.839996,173.850006,174.729996,25124300,170.288803
"2018-04-16",175.029999,176.190002,174.830002,175.820007,21578400,171.35112
"2018-04-17",176.490005,178.940002,176.410004,178.240005,26605400,173.709595
"2018-04-18",177.809998,178.820007,176.880005,177.839996,20754500,173.319763
"2018-04-19",173.759995,175.389999,172.660004,172.800003,34808800,168.407867
"2018-04-20",170.600006,171.220001,165.429993,165.720001,65491100,161.507813
"2018-04-23",166.830002,166.919998,164.089996,165.240005,36515500,161.040039
"2018-04-24",165.669998,166.330002,161.220001,162.940002,33692000,158.798492
"2018-04-25",162.619995,165.419998,162.410004,163.649994,28382100,159.490433
"2018-04-26",164.119995,165.729996,163.369995,164.220001,27963000,160.045959
"2018-04-27",164,164.330002,160.630005,162.320007,35655800,158.194244
"2018-04-30",162.130005,167.259995,161.839996,165.259995,42427400,161.059509
"2018-05-01",166.410004,169.199997,165.270004,169.100006,53569400,164.801895
"2018-05-02",175.229996,177.75,173.800003,176.570007,66539400,172.082062
"2018-05-03",175.880005,177.5,174.440002,176.889999,34068200,172.393906
"2018-05-04",178.25,184.25,178.169998,183.830002,56201300,179.157516
"2018-05-07",185.179993,187.669998,184.75,185.160004,42451400,180.45372
"2018-05-08",184.990005,186.220001,183.669998,186.050003,28402800,181.321091
"2018-05-09",186.550003,187.399994,185.220001,187.360001,23211200,182.597794
"2018-05-10",187.740005,190.369995,187.649994,190.039993,27989300,185.209671
"2018-05-11",189.490005,190.059998,187.449997,188.589996,26212200,184.505264
"2018-05-14",189.009995,189.529999,187.860001,188.149994,20778800,184.074799
"2018-05-15",186.779999,187.070007,185.100006,186.440002,23695200,182.40184
"2018-05-16",186.070007,188.460007,186,188.179993,19183100,184.104141
"2018-05-17",188,188.910004,186.360001,186.990005,17294000,182.939926
"2018-05-18",187.190002,187.809998,186.130005,186.309998,18297700,182.274643
"2018-05-21",188,189.270004,186.910004,187.630005,18400800,183.566071
"2018-05-22",188.380005,188.880005,186.779999,187.160004,15240700,183.106216
"2018-05-23",186.350006,188.5,185.759995,188.360001,20058400,184.280273
"2018-05-24",188.770004,188.839996,186.210007,188.149994,23234000,184.074799
"2018-05-25",188.229996,189.649994,187.649994,188.580002,17461000,184.495499
"2018-05-29",187.600006,188.75,186.869995,187.899994,22514100,183.830231
"2018-05-30",187.720001,188,186.779999,187.5,18690500,183.438889
"2018-05-31",187.220001,188.229996,186.139999,186.869995,27482800,182.82251
"2018-06-01",187.990005,190.259995,187.75,190.240005,23442500,186.119507
"2018-06-04",191.639999,193.419998,191.350006,191.830002,26266200,187.675095
"2018-06-05",193.070007,193.940002,192.360001,193.309998,21566000,189.123032
"2018-06-06",193.630005,194.080002,191.919998,193.979996,20933600,189.778519
"2018-06-07",194.139999,194.199997,192.339996,193.460007,21347200,189.269806
"2018-06-08",191.169998,192,189.770004,191.699997,26656800,187.547913
"2018-06-11",191.350006,191.970001,190.210007,191.229996,18308500,187.088089
"2018-06-12",191.389999,192.610001,191.149994,192.279999,16911100,188.115341
"2018-06-13",192.419998,192.880005,190.440002,190.699997,21638400,186.569565
"2018-06-14",191.550003,191.570007,190.220001,190.800003,21610100,186.667404
"2018-06-15",190.029999,190.160004,188.259995,188.839996,61719200,184.749863
"2018-06-18",187.880005,189.220001,187.199997,188.740005,18484900,184.652008
"2018-06-19",185.139999,186.330002,183.449997,185.690002,33578500,181.668076
"2018-06-20",186.350006,187.199997,185.729996,186.5,20628700,182.460541
"2018-06-21",187.25,188.350006,184.940002,185.460007,25711900,181.443069
"2018-06-22",186.119995,186.149994,184.699997,184.919998,27200400,180.914749
"2018-06-25",183.399994,184.919998,180.729996,182.169998,31663100,178.224304
"2018-06-26",182.990005,186.529999,182.539993,184.429993,24569200,180.435379
"2018-06-27",185.229996,187.279999,184.029999,184.160004,25285300,180.171219
"2018-06-28",184.100006,186.210007,183.800003,185.5,17365200,181.482208
"2018-06-29",186.289993,187.190002,182.910004,185.110001,22737700,181.100647
"2018-07-02",183.820007,187.300003,183.419998,187.179993,17731300,183.125809
"2018-07-03",187.789993,187.949997,183.539993,183.919998,13954800,179.936417
"2018-07-05",185.259995,186.410004,184.279999,185.399994,16604200,181.384354
"2018-07-06",185.419998,188.429993,185.199997,187.970001,17485200,183.898682
"2018-07-09",189.5,190.679993,189.300003,190.580002,19756600,186.452164
"2018-07-10",190.710007,191.279999,190.179993,190.350006,15939100,186.227173
"2018-07-11",188.5,189.779999,187.610001,187.880005,18831500,183.810638
"2018-07-12",189.529999,191.410004,189.309998,191.029999,18041100,186.89241
"2018-07-13",191.080002,191.839996,190.899994,191.330002,12513900,187.185898
"2018-07-16",191.520004,192.649994,190.419998,190.910004,15043100,186.775024
"2018-07-17",189.75,191.869995,189.199997,191.449997,15534500,187.303299
"2018-07-18",191.779999,191.800003,189.929993,190.399994,16393400,186.276047
"2018-07-19",189.690002,192.550003,189.690002,191.880005,20286800,187.72403
"2018-07-20",191.779999,192.429993,190.169998,191.440002,20676200,187.293564
"2018-07-23",190.679993,191.960007,189.559998,191.610001,15989400,187.459839
"2018-07-24",192.449997,193.660004,192.050003,193,18697900,188.819748
"2018-07-25",193.059998,194.850006,192.429993,194.820007,16709900,190.600342
"2018-07-26",194.610001,195.960007,193.610001,194.210007,19076000,190.00354
"2018-07-27",194.990005,195.190002,190.100006,190.979996,24024000,186.843521
"2018-07-30",191.899994,192.199997,189.070007,189.910004,21029500,185.796677
"2018-07-31",190.300003,192.139999,189.339996,190.289993,39373000,186.168427
"2018-08-01",199.130005,201.759995,197.309998,201.5,67935700,197.135651
"2018-08-02",200.580002,208.380005,200.350006,207.389999,62404000,202.898071
"2018-08-03",207.029999,208.740005,205.479996,207.990005,33447400,203.485062
"2018-08-06",208,209.25,207.070007,209.070007,25425400,204.541672
"2018-08-07",209.320007,209.5,206.759995,207.110001,25587400,202.62413
"2018-08-08",206.050003,207.809998,204.520004,207.25,22525500,202.761124
"2018-08-09",209.529999,209.779999,207.199997,208.880005,23492600,204.355804
"2018-08-10",207.360001,209.100006,206.669998,207.529999,24611200,203.747101
"2018-08-13",209.309998,210.949997,207.699997,208.869995,25890900,205.062668
"2018-08-14",210.160004,210.559998,208.259995,209.75,20748000,205.926666
"2018-08-15",209.220001,210.740005,208.330002,210.240005,28807600,206.407715
"2018-08-16",211.75,213.809998,211.470001,213.320007,28500400,209.43158
"2018-08-17",213.440002,217.949997,213.160004,217.580002,35427000,213.613892
"2018-08-20",218.100006,219.179993,215.110001,215.460007,30287700,211.532562
"2018-08-21",216.800003,217.190002,214.029999,215.039993,26159800,211.120209
"2018-08-22",214.100006,216.360001,213.839996,215.050003,19018100,211.130035
"2018-08-23",214.649994,217.050003,214.600006,215.490005,18883200,211.562012
"2018-08-24",216.600006,216.899994,215.110001,216.160004,18476400,212.219803
"2018-08-27",217.149994,218.740005,216.330002,217.940002,20525100,213.967346
"2018-08-28",219.009995,220.539993,218.919998,219.699997,22776800,215.695267
"2018-08-29",220.149994,223.490005,219.410004,222.979996,27254800,218.915482
"2018-08-30",223.25,228.259995,222.399994,225.029999,48793800,220.928101
"2018-08-31",226.509995,228.869995,226,227.630005,43340100,223.480713
"2018-09-04",228.410004,229.179993,226.630005,228.360001,27390100,224.197418
"2018-09-05",228.990005,229.669998,225.100006,226.869995,33333000,222.734589
"2018-09-06",226.229996,227.350006,221.300003,223.100006,34290000,219.03331
"2018-09-07",221.850006,225.369995,220.710007,221.300003,37619800,217.266113
"2018-09-10",220.949997,221.850006,216.470001,218.330002,39516500,214.350235
"2018-09-11",218.009995,224.300003,216.559998,223.850006,35749000,219.769638
"2018-09-12",224.940002,225,219.839996,221.070007,49278700,217.040298
"2018-09-13",223.520004,228.350006,222.570007,226.410004,41706400,222.282959
"2018-09-14",225.75,226.839996,222.520004,223.839996,31999300,219.759811
"2018-09-17",222.149994,222.949997,217.270004,217.880005,37195100,213.908447
"2018-09-18",217.789993,221.850006,217.119995,218.240005,31571700,214.261887
"2018-09-19",218.5,219.619995,215.300003,218.369995,27123800,214.389496
"2018-09-20",220.240005,222.279999,219.149994,220.029999,26608800,216.019272
"2018-09-21",220.779999,221.360001,217.289993,217.660004,96246700,213.692459
"2018-09-24",216.820007,221.259995,216.630005,220.789993,27693400,216.765396
"2018-09-25",219.75,222.820007,219.699997,222.190002,24554400,218.139877
"2018-09-26",221,223.75,219.759995,220.419998,23984700,216.402145
"2018-09-27",223.820007,226.440002,223.539993,224.949997,30181200,220.849579
"2018-09-28",224.789993,225.839996,224.020004,225.740005,22929400,221.625168
"2018-10-01",227.949997,229.419998,226.350006,227.259995,23600800,223.117462
"2018-10-02",227.25,230,226.630005,229.279999,24788200,225.100647
"2018-10-03",230.050003,233.470001,229.779999,232.070007,28654800,227.839798
"2018-10-04",230.779999,232.350006,226.729996,227.990005,32042000,223.834167
"2018-10-05",227.960007,228.410004,220.580002,224.289993,33580500,220.201599
"2018-10-08",222.210007,224.800003,220.199997,223.770004,29663900,219.691101
"2018-10-09",223.639999,227.270004,222.25,226.869995,26891000,222.734589
"2018-10-10",225.460007,226.350006,216.050003,216.360001,41990600,212.416153
"2018-10-11",214.520004,219.5,212.320007,214.449997,53124400,210.54097
"2018-10-12",220.419998,222.880005,216.839996,222.110001,40337900,218.06134
"2018-10-15",221.160004,221.830002,217.270004,217.360001,30791000,213.397919
"2018-10-16",218.929993,222.990005,216.759995,222.149994,29184000,218.100601
"2018-10-17",222.300003,222.639999,219.339996,221.190002,22885400,217.158112
"2018-10-18",217.860001,219.740005,213,216.020004,32581300,212.082352
"2018-10-19",218.059998,221.259995,217.429993,219.309998,33078700,215.312363
"2018-10-22",219.789993,223.360001,218.940002,220.649994,28792100,216.627945
"2018-10-23",215.830002,223.25,214.699997,222.729996,38767800,218.670029
"2018-10-24",222.600006,224.229996,214.539993,215.089996,40925500,211.169296
"2018-10-25",217.710007,221.380005,216.75,219.800003,29855800,215.793457
"2018-10-26",215.899994,220.190002,212.669998,216.300003,47258400,212.357239
"2018-10-29",219.190002,219.690002,206.089996,212.240005,45935500,208.371262
"2018-10-30",211.149994,215.179993,209.270004,213.300003,36660000,209.411926
"2018-10-31",216.880005,220.449997,216.619995,218.860001,38358900,214.87059
"2018-11-01",219.050003,222.360001,216.809998,222.220001,58323200,218.169342
"2018-11-02",209.550003,213.649994,205.429993,207.479996,91328700,203.697998
"2018-11-05",204.300003,204.389999,198.169998,201.589996,66163700,197.915375
"2018-11-06",201.919998,204.720001,201.690002,203.770004,31882900,200.055649
"2018-11-07",205.970001,210.059998,204.130005,209.949997,33424400,206.122986
"2018-11-08",209.979996,210.119995,206.75,208.490005,25362600,205.403809
"2018-11-09",205.550003,206.009995,202.25,204.470001,34365800,201.443298
"2018-11-12",199,199.850006,193.789993,194.169998,51135500,191.295761
"2018-11-13",191.630005,197.179993,191.449997,192.229996,46882900,189.384476
"2018-11-14",193.899994,194.479996,185.929993,186.800003,60801000,184.034882
"2018-11-15",188.389999,191.970001,186.899994,191.410004,46478800,188.57663
"2018-11-16",190.5,194.970001,189.460007,193.529999,36928300,190.665237
"2018-11-19",190,190.699997,184.990005,185.860001,41925300,183.10878
"2018-11-20",178.369995,181.470001,175.509995,176.979996,67825200,174.360245
"2018-11-21",179.729996,180.270004,176.550003,176.779999,31124200,174.163193
"2018-11-23",174.940002,176.600006,172.100006,172.289993,23624000,169.739655
"2018-11-26",174.240005,174.949997,170.259995,174.619995,44998500,172.035172
"2018-11-27",171.509995,174.770004,170.880005,174.240005,41387400,171.660797
"2018-11-28",176.729996,181.289993,174.929993,180.940002,46062500,178.261627
"2018-11-29",182.660004,182.800003,177.699997,179.550003,41770000,176.892197
"2018-11-30",180.289993,180.330002,177.029999,178.580002,39531500,175.936554
"2018-12-03",184.460007,184.940002,181.210007,184.820007,40802500,182.084183
"2018-12-04",180.949997,182.389999,176.270004,176.690002,41344300,174.074539
"2018-12-06",171.759995,174.779999,170.419998,174.720001,43098400,172.133682
"2018-12-07",173.490005,174.490005,168.300003,168.490005,42281600,165.995926
"2018-12-10",165,170.089996,163.330002,169.600006,62026000,167.089478
"2018-12-11",171.660004,171.789993,167,168.630005,47281700,166.13385
